     **************************************************
     *                PROGRAM  RRKM                   *
     *              E. Martinez-Nunez                 *
     *       Departamento de Quimica Fisica           *
     *  Universidad de Santiago de Compostela(Spain)  *
     **************************************************


   Reverse via TS10 for process 3 1          5.2856 150        


   Energia critica   =  54.73kcal/mol
   Energia rotacional=   0.00kcal/mol
   Energia mas alta  = 161.18kcal/mol


   Rotores libres del reactivo= 0       Rotores libres del TS= 0



   Teoria rrkm armonica cuantica


   Frecuencias vibracionales del reactivo
   ======================================
       frec    1      467  cm-1
       frec    2      523  cm-1
       frec    3      591  cm-1
       frec    4      818  cm-1
       frec    5      847  cm-1
       frec    6     1242  cm-1
       frec    7     1340  cm-1
       frec    8     2737  cm-1
       frec    9     2763  cm-1


   Energia del punto cero en el re=    16.19kcal/mol


   Frecuencias vibracionales del estado de transicion
   ==================================================
       frec    1      326  cm-1
       frec    2      473  cm-1
       frec    3      523  cm-1
       frec    4     1077  cm-1
       frec    5     1256  cm-1
       frec    6     1567  cm-1
       frec    7     2472  cm-1
       frec    8     2788  cm-1


   Energia del punto cero en el TS=    14.98kcal/mol




     Energia      k(E,J)/s-1
        29630             14247332879.
        29640             14283003386.
        29650             14369189964.
        29660             14367961812.
        29670             14412056680.
        29680             14503183267.
        29690             14500287132.
        29700             14558364202.
        29710             14624035109.
        29720             14626600152.
        29730             14688059291.
        29740             14761898138.
        29750             14763864542.
        29760             14821020051.
        29770             14893797833.
        29780             14884171015.
        29790             14959842751.
        29800             15037438359.
        29810             15015211598.
        29820             15106545716.
        29830             15174819386.
        29840             15135027979.
        29850             15246023963.
        29860             15311878214.
        29870             15283070033.
        29880             15390117367.
        29890             15431291058.
        29900             15416732809.
        29910             15525472620.
        29920             15563414159.
        29930             15575479465.
        29940             15666776371.
        29950             15693997969.
        29960             15705973394.
        29970             15804437945.
        29980             15829620374.
        29990             15851635750.
        30000             15959316838.
        30010             15971596456.
        30020             15982782827.
        30030             16102953558.
        30040             16100533446.
        30050             16131155797.
        30060             16256648449.
        30070             16234887956.
        30080             16272427314.
        30090             16386149446.
        30100             16375305694.
        30110             16437576911.
        30120             16528896114.
        30130             16522477906.
        30140             16589189120.
        30150             16648920639.
        30160             16664203172.
        30170             16748599882.
        30180             16801234772.
        30190             16806277236.
        30200             16889757882.
        30210             16943541712.
        30220             16946049476.
        30230             17039951208.
        30240             17097118777.
        30250             17090236574.
        30260             17190616680.
        30270             17232276695.
        30280             17231834548.
        30290             17355345063.
        30300             17382717866.
        30310             17388626253.
        30320             17502549274.
        30330             17510665601.
        30340             17544050593.
        30350             17657508450.
        30360             17658094258.
        30370             17704883436.
        30380             17803530792.
        30390             17799661257.
        30400             17853003976.
        30410             17959894537.
        30420             17957417305.
        30430             18007550075.
        30440             18106471094.
        30450             18109500915.
        30460             18150571327.
        30470             18268767458.
        30480             18263688267.
        30490             18326238537.
        30500             18411684732.
        30510             18402572134.
        30520             18483030582.
        30530             18565793392.
        30540             18555251673.
        30550             18655456221.
        30560             18708337661.
        30570             18706230117.
        30580             18817997364.
        30590             18859514986.
        30600             18874348628.
        30610             18975972846.
        30620             19015040045.
        30630             19026723371.
        30640             19122749050.
        30650             19180633707.
        30660             19195105345.
        30670             19281408156.
        30680             19338943518.
        30690             19353218796.
        30700             19437385602.
        30710             19489684713.
        30720             19527839602.
        30730             19610184745.
        30740             19637869153.
        30750             19690006700.
        30760             19776157477.
        30770             19780885869.
        30780             19873555600.
        30790             19940606946.
        30800             19942487594.
        30810             20032048765.
        30820             20089497316.
        30830             20107088142.
        30840             20210427565.
        30850             20254770129.
        30860             20276981306.
        30870             20369197001.
        30880             20408077261.
        30890             20444969965.
        30900             20537562536.
        30910             20579092670.
        30920             20611904008.
        30930             20709725333.
        30940             20727159578.
        30950             20766371431.
        30960             20897772265.
        30970             20899935912.
        30980             20936807506.
        30990             21064674019.
        31000             21050500028.
        31010             21108154087.
        31020             21236964661.
        31030             21218875836.
        31040             21295266439.
        31050             21400040094.
        31060             21376774183.
        31070             21474662253.
        31080             21564025209.
        31090             21555719696.
        31100             21655183455.
        31110             21733406878.
        31120             21714802433.
        31130             21821715537.
        31140             21911271674.
        31150             21892520000.
        31160             22002591049.
        31170             22083903468.
        31180             22051154838.
        31190             22177402588.
        31200             22267078422.
        31210             22228082675.
        31220             22364405617.
        31230             22427759277.
        31240             22404403619.
        31250             22536831776.
        31260             22591666110.
        31270             22599229307.
        31280             22731997715.
        31290             22751027229.
        31300             22775640028.
        31310             22898450271.
        31320             22926574366.
        31330             22964681789.
        31340             23089759343.
        31350             23103629415.
        31360             23137057584.
        31370             23264328563.
        31380             23282185424.
        31390             23315509486.
        31400             23455833633.
        31410             23458708500.
        31420             23497200951.
        31430             23631944211.
        31440             23636253464.
        31450             23703523799.
        31460             23814005356.
        31470             23810118056.
        31480             23889352820.
        31490             23973449049.
        31500             23988399098.
        31510             24098537863.
        31520             24152867712.
        31530             24174819901.
        31540             24279573104.
        31550             24333863713.
        31560             24354862626.
        31570             24469550260.
        31580             24527251877.
        31590             24550254111.
        31600             24646308819.
        31610             24705808051.
        31620             24725545189.
        31630             24854091044.
        31640             24895487062.
        31650             24914349059.
        31660             25038998611.
        31670             25063693400.
        31680             25109590326.
        31690             25244825826.
        31700             25248203240.
        31710             25311990320.
        31720             25434209580.
        31730             25422460202.
        31740             25509596482.
        31750             25623874774.
        31760             25624510936.
        31770             25706941908.
        31780             25800675362.
        31790             25808789887.
        31800             25894197058.
        31810             25998114844.
        31820             26018479912.
        31830             26098879338.
        31840             26181866411.
        31850             26193251706.
        31860             26298139948.
        31870             26376520098.
        31880             26386581355.
        31890             26508769217.
        31900             26570409079.
        31910             26570644987.
        31920             26712085782.
        31930             26753408090.
        31940             26783064297.
        31950             26919667704.
        31960             26941569680.
        31970             26976790850.
        31980             27101733743.
        31990             27143606113.
        32000             27193395972.
        32010             27297550857.
        32020             27340476857.
        32030             27400767773.
        32040             27482784436.
        32050             27536958047.
        32060             27611736808.
        32070             27700367411.
        32080             27729465301.
        32090             27811300609.
        32100             27899187750.
        32110             27915602105.
        32120             28032978319.
        32130             28114754451.
        32140             28108802128.
        32150             28235501241.
        32160             28300366547.
        32170             28314916267.
        32180             28457598832.
        32190             28505360566.
        32200             28528170692.
        32210             28665846755.
        32220             28688021141.
        32230             28735849550.
        32240             28870327165.
        32250             28900748557.
        32260             28954155673.
        32270             29076024821.
        32280             29094345389.
        32290             29153657512.
        32300             29305690552.
        32310             29308399637.
        32320             29359539537.
        32330             29509606106.
        32340             29506272967.
        32350             29564988140.
        32360             29730855745.
        32370             29710164131.
        32380             29797576135.
        32390             29934133337.
        32400             29903578796.
        32410             30016799161.
        32420             30144646339.
        32430             30119577894.
        32440             30248760387.
        32450             30342130115.
        32460             30320922879.
        32470             30457684960.
        32480             30561968725.
        32490             30546381672.
        32500             30674804075.
        32510             30770054219.
        32520             30749057485.
        32530             30888396832.
        32540             30997019985.
        32550             30970370191.
        32560             31114108064.
        32570             31209940284.
        32580             31178280790.
        32590             31331045311.
        32600             31410648013.
        32610             31419551088.
        32620             31569381219.
        32630             31606503978.
        32640             31632159930.
        32650             31789300092.
        32660             31816028573.
        32670             31876406808.
        32680             32016274484.
        32690             32036809813.
        32700             32090866983.
        32710             32225027091.
        32720             32255618643.
        32730             32319439225.
        32740             32455918540.
        32750             32481360164.
        32760             32530894802.
        32770             32669087336.
        32780             32701129506.
        32790             32777887952.
        32800             32900983892.
        32810             32916582671.
        32820             33009648260.
        32830             33101108721.
        32840             33132498415.
        32850             33264089768.
        32860             33326477310.
        32870             33359235789.
        32880             33495740605.
        32890             33533541959.
        32900             33583957667.
        32910             33725557133.
        32920             33771865530.
        32930             33825696082.
        32940             33937708033.
        32950             33988566028.
        32960             34055728307.
        32970             34179645783.
        32980             34228257520.
        32990             34285633535.
        33000             34410364678.
        33010             34440308561.
        33020             34515657901.
        33030             34654733248.
        33040             34669458036.
        33050             34760782664.
        33060             34888384805.
        33070             34876932676.
        33080             34999228635.
        33090             35123161317.
        33100             35119105537.
        33110             35249883926.
        33120             35337884801.
        33130             35351317691.
        33140             35479601135.
        33150             35575952549.
        33160             35606675723.
        33170             35729581673.
        33180             35793665438.
        33190             35836040654.
        33200             35959187656.
        33210             36030999403.
        33220             36067679096.
        33230             36216871380.
        33240             36273676188.
        33250             36291586045.
        33260             36456291164.
        33270             36508541783.
        33280             36542666395.
        33290             36711925579.
        33300             36732012615.
        33310             36781822465.
        33320             36945172672.
        33330             36973412071.
        33340             37049151443.
        33350             37181359672.
        33360             37209279918.
        33370             37299274427.
        33380             37401566614.
        33390             37446179624.
        33400             37566404879.
        33410             37652734274.
        33420             37690584031.
        33430             37800200532.
        33440             37900007674.
        33450             37919169786.
        33460             38065975461.
        33470             38159253156.
        33480             38160409618.
        33490             38302829057.
        33500             38395282248.
        33510             38399882426.
        33520             38575033830.
        33530             38641909920.
        33540             38656006980.
        33550             38827244702.
        33560             38860501202.
        33570             38908504714.
        33580             39087028461.
        33590             39110405305.
        33600             39174512070.
        33610             39330868309.
        33620             39343780030.
        33630             39424811108.
        33640             39594950475.
        33650             39605412139.
        33660             39675937808.
        33670             39841731659.
        33680             39844662279.
        33690             39921435633.
        33700             40106157014.
        33710             40105230007.
        33720             40194194299.
        33730             40356897667.
        33740             40330142718.
        33750             40459845066.
        33760             40609479453.
        33770             40589261421.
        33780             40739043698.
        33790             40853582498.
        33800             40829645358.
        33810             40998544883.
        33820             41110565288.
        33830             41105604458.
        33840             41262612576.
        33850             41359996939.
        33860             41359507070.
        33870             41508436029.
        33880             41624412823.
        33890             41629859498.
        33900             41777614808.
        33910             41884750562.
        33920             41881939743.
        33930             42030802005.
        33940             42138259274.
        33950             42161211630.
        33960             42319026243.
        33970             42375298716.
        33980             42422536306.
        33990             42581867719.
        34000             42625140406.
        34010             42706650816.
        34020             42862038376.
        34030             42882038465.
        34040             42969906346.
        34050             43101099871.
        34060             43148318647.
        34070             43248281499.
        34080             43375348263.
        34090             43424089942.
        34100             43509054769.
        34110             43625917239.
        34120             43692244253.
        34130             43789751978.
        34140             43903454661.
        34150             43955440257.
        34160             44060184110.
        34170             44154782755.
        34180             44213075465.
        34190             44361003055.
        34200             44425609025.
        34210             44479970532.
        34220             44636230820.
        34230             44678883560.
        34240             44747152693.
        34250             44922624778.
        34260             44951641218.
        34270             45040972433.
        34280             45174541541.
        34290             45212813025.
        34300             45316463629.
        34310             45457748734.
        34320             45492761189.
        34330             45601926520.
        34340             45722236266.
        34350             45753964617.
        34360             45870443553.
        34370             46015435569.
        34380             46034835796.
        34390             46157067138.
        34400             46293112716.
        34410             46287934289.
        34420             46439500204.
        34430             46577686514.
        34440             46572570909.
        34450             46735776507.
        34460             46837972145.
        34470             46839025892.
        34480             47017367404.
        34490             47110912945.
        34500             47142264244.
        34510             47312754387.
        34520             47372825100.
        34530             47416854320.
        34540             47592949683.
        34550             47650384716.
        34560             47712497072.
        34570             47887096579.
        34580             47939675498.
        34590             47975271373.
        34600             48168363030.
        34610             48218610493.
        34620             48270235953.
        34630             48463564378.
        34640             48491812510.
        34650             48549956602.
        34660             48742910557.
        34670             48772647354.
        34680             48866458579.
        34690             49035180399.
        34700             49050502024.
        34710             49167987920.
        34720             49293604174.
        34730             49329753774.
        34740             49482150933.
        34750             49586584138.
        34760             49620237080.
        34770             49770355374.
        34780             49865270971.
        34790             49899812382.
        34800             50070835554.
        34810             50176115028.
        34820             50190515263.
        34830             50350799248.
        34840             50454671120.
        34850             50480530762.
        34860             50663871441.
        34870             50755157291.
        34880             50772983258.
        34890             50964849392.
        34900             51018101391.
        34910             51070153430.
        34920             51270653521.
        34930             51309623767.
        34940             51385251613.
        34950             51564749655.
        34960             51581688668.
        34970             51684387020.
        34980             51868785285.
        34990             51887092541.
        35000             51989053226.
        35010             52154241142.
        35020             52176521547.
        35030             52277258902.
        35040             52463503548.
        35050             52487803796.
        35060             52594297658.
        35070             52755927071.
        35080             52765978541.
        35090             52895109256.
        35100             53059322609.
        35110             53060801339.
        35120             53223795780.
        35130             53351766545.
        35140             53348842769.
        35150             53526670448.
        35160             53655872087.
        35170             53665933087.
        35180             53844235097.
        35190             53943473232.
        35200             53967890289.
        35210             54135194970.
        35220             54252089792.
        35230             54294415637.
        35240             54445554153.
        35250             54554349208.
        35260             54589615701.
        35270             54741058171.
        35280             54856295096.
        35290             54919871323.
        35300             55067835114.
        35310             55146510765.
        35320             55219765695.
        35330             55382147715.
        35340             55436589739.
        35350             55554817522.
        35360             55709165211.
        35370             55739655105.
        35380             55857678548.
        35390             56003326556.
        35400             56046953565.
        35410             56192563630.
        35420             56313739048.
        35430             56372306293.
        35440             56498487999.
        35450             56601660390.
        35460             56685145449.
        35470             56828665042.
        35480             56923267135.
        35490             57000929484.
        35500             57136760768.
        35510             57219182775.
        35520             57312655433.
        35530             57482370894.
        35540             57541557987.
        35550             57619182072.
        35560             57803872231.
        35570             57836235196.
        35580             57929030136.
        35590             58135225288.
        35600             58161225524.
        35610             58268421946.
        35620             58439225984.
        35630             58455062500.
        35640             58597229930.
        35650             58764280376.
        35660             58785703659.
        35670             58934974220.
        35680             59071731763.
        35690             59087901596.
        35700             59258739379.
        35710             59402319263.
        35720             59422967842.
        35730             59584064824.
        35740             59724136691.
        35750             59726649612.
        35760             59907592270.
        35770             60053232195.
        35780             60056903018.
        35790             60250179952.
        35800             60368859137.
        35810             60372366226.
        35820             60576072646.
        35830             60688893763.
        35840             60718136852.
        35850             60924214568.
        35860             60986916211.
        35870             61039145958.
        35880             61247102965.
        35890             61308381648.
        35900             61384143642.
        35910             61592810120.
        35920             61637428136.
        35930             61701315651.
        35940             61908762351.
        35950             61971226967.
        35960             62041946069.
        35970             62252815193.
        35980             62297958019.
        35990             62369677101.
        36000             62571904923.
        36010             62625547274.
        36020             62724230909.
        36030             62912374782.
        36040             62943513171.
        36050             63068428690.
        36060             63225235438.
        36070             63268103323.
        36080             63437575413.
        36090             63559744897.
        36100             63605552235.
        36110             63774354980.
        36120             63883572082.
        36130             63929048828.
        36140             64130541657.
        36150             64234695184.
        36160             64272443997.
        36170             64441927275.
        36180             64563418050.
        36190             64609850257.
        36200             64799027657.
        36210             64906294003.
        36220             64955809593.
        36230             65141898789.
        36240             65221426122.
        36250             65288837406.
        36260             65503631386.
        36270             65561320278.
        36280             65652065862.
        36290             65842675743.
        36300             65874276921.
        36310             65998100621.
        36320             66197206155.
        36330             66225609141.
        36340             66354090283.
        36350             66522705672.
        36360             66554528134.
        36370             66697728602.
        36380             66874545068.
        36390             66921845370.
        36400             67054691610.
        36410             67212040786.
        36420             67249235863.
        36430             67403529589.
        36440             67558287307.
        36450             67600707145.
        36460             67774831664.
        36470             67902643911.
        36480             67924047352.
        36490             68124193240.
        36500             68253589736.
        36510             68291407207.
        36520             68487409281.
        36530             68587373285.
        36540             68634971477.
        36550             68828187471.
        36560             68935940056.
        36570             69019655700.
        36580             69188293359.
        36590             69282751439.
        36600             69368895506.
        36610             69520587022.
        36620             69627565491.
        36630             69745398922.
        36640             69893372482.
        36650             69972396670.
        36660             70095427793.
        36670             70243150998.
        36680             70317071187.
        36690             70470517293.
        36700             70623029861.
        36710             70662316871.
        36720             70819129181.
        36730             70961977100.
        36740             71015913821.
        36750             71198547995.
        36760             71327387944.
        36770             71385071184.
        36780             71555803618.
        36790             71651407927.
        36800             71748731343.
        36810             71937594168.
        36820             72018327524.
        36830             72113283735.
        36840             72292549230.
        36850             72357603547.
        36860             72476975032.
        36870             72672634286.
        36880             72725426629.
        36890             72835856756.
        36900             73037978499.
        36910             73073167343.
        36920             73187502930.
        36930             73420602294.
        36940             73449297767.
        36950             73576571533.
        36960             73771378808.
        36970             73790718692.
        36980             73944065364.
        36990             74148623275.
        37000             74158779512.
        37010             74335255397.
        37020             74496288876.
        37030             74509178712.
        37040             74708016959.
        37050             74875454188.
        37060             74890959777.
        37070             75086838888.
        37080             75236038160.
        37090             75249159144.
        37100             75449726487.
        37110             75611620370.
        37120             75630087751.
        37130             75838266402.
        37140             75972511196.
        37150             75985358412.
        37160             76206695005.
        37170             76346943655.
        37180             76381186395.
        37190             76602810487.
        37200             76693612298.
        37210             76743183428.
        37220             76981673201.
        37230             77055174924.
        37240             77143046149.
        37250             77371876178.
        37260             77427885752.
        37270             77505657058.
        37280             77735108428.
        37290             77800826674.
        37300             77904684519.
        37310             78119220189.
        37320             78183326459.
        37330             78276710362.
        37340             78480362071.
        37350             78559596338.
        37360             78678928605.
        37370             78868870943.
        37380             78930298840.
        37390             79063900038.
        37400             79229341543.
        37410             79299799532.
        37420             79479945702.
        37430             79620125542.
        37440             79679053007.
        37450             79863611642.
        37460             79977681649.
        37470             80050970652.
        37480             80269390879.
        37490             80377234383.
        37500             80441627009.
        37510             80637981991.
        37520             80746004635.
        37530             80834579820.
        37540             81030001359.
        37550             81143503038.
        37560             81234374049.
        37570             81416260097.
        37580             81500924687.
        37590             81613531423.
        37600             81815903330.
        37610             81894789899.
        37620             82019185699.
        37630             82206462297.
        37640             82256257024.
        37650             82411534771.
        37660             82609519091.
        37670             82653822804.
        37680             82817077374.
        37690             82986571844.
        37700             83030166024.
        37710             83209809500.
        37720             83377793623.
        37730             83438526752.
        37740             83616612580.
        37750             83757333669.
        37760             83820296172.
        37770             84004506109.
        37780             84148309323.
        37790             84226281767.
        37800             84428718127.
        37810             84540281750.
        37820             84600947449.
        37830             84811874230.
        37840             84944199240.
        37850             85010889612.
        37860             85225227943.
        37870             85326003328.
        37880             85402297309.
        37890             85614223511.
        37900             85721181695.
        37910             85829537627.
        37920             86025224454.
        37930             86111154561.
        37940             86231269428.
        37950             86403873311.
        37960             86500140939.
        37970             86662368691.
        37980             86817576696.
        37990             86892871968.
        38000             87060868467.
        38010             87211933896.
        38020             87285949172.
        38030             87486307836.
        38040             87635316042.
        38050             87687136507.
        38060             87870146020.
        38070             88025685618.
        38080             88084075716.
        38090             88300264150.
        38100             88437432932.
        38110             88500505641.
        38120             88699456309.
        38130             88812057656.
        38140             88904371664.
        38150             89136295043.
        38160             89220737029.
        38170             89322000586.
        38180             89542162180.
        38190             89601767540.
        38200             89734333183.
        38210             89966782286.
        38220             90016826172.
        38230             90148723107.
        38240             90374201175.
        38250             90406537686.
        38260             90550254746.
        38270             90799984472.
        38280             90838251978.
        38290             90978396736.
        38300             91198507849.
        38310             91226939935.
        38320             91396829998.
        38330             91619166311.
        38340             91645139315.
        38350             91830606680.
        38360             92021068160.
        38370             92035104386.
        38380             92259856799.
        38390             92443084082.
        38400             92464925792.
        38410             92685271282.
        38420             92852008387.
        38430             92869118382.
        38440             93092682938.
        38450             93263088498.
        38460             93309263668.
        38470             93529902151.
        38480             93673219454.
        38490             93715312593.
        38500             93940495334.
        38510             94095722176.
        38520             94155090612.
        38530             94378580669.
        38540             94495717090.
        38550             94569707816.
        38560             94802401105.
        38570             94904506477.
        38580             95008872052.
        38590             95244482391.
        38600             95318135475.
        38610             95422591134.
        38620             95654218311.
        38630             95741300927.
        38640             95868716615.
        38650             96089590993.
        38660             96169382378.
        38670             96294274437.
        38680             96484695354.
        38690             96595920353.
        38700             96740626304.
        38710             96917765244.
        38720             97016325434.
        38730             97169007157.
        38740             97327676927.
        38750             97439157562.
        38760             97627357326.
        38770             97766897888.
        38780             97862926413.
        38790             98057009742.
        38800             98180691100.
        38810             98279698776.
        38820             98511594382.
        38830             98620334864.
        38840             98719553231.
        38850             98928645613.
        38860             99035407845.
        38870             99155233911.
        38880             99371243022.
        38890             99474219118.
        38900             99613235830.
        38910             99793677786.
        38920             99883560879.
        38930            100043446770.
        38940            100245042390.
        38950            100325642859.
        38960            100495330958.
        38970            100672525904.
        38980            100738574260.
        38990            100927761153.
        39000            101126992792.
        39010            101183474387.
        39020            101377798158.
        39030            101551387076.
        39040            101602123486.
        39050            101821601979.
        39060            101993504250.
        39070            102060003221.
        39080            102280121932.
        39090            102418468151.
        39100            102484506096.
        39110            102716814000.
        39120            102848435193.
        39130            102949243053.
        39140            103183196581.
        39150            103282781110.
        39160            103368777289.
        39170            103615787904.
        39180            103732283416.
        39190            103832993119.
        39200            104065621411.
        39210            104170115271.
        39220            104270445798.
        39230            104505757095.
        39240            104609833616.
        39250            104746599775.
        39260            104962390134.
        39270            105044393836.
        39280            105190069376.
        39290            105389537760.
        39300            105477310303.
        39310            105672443489.
        39320            105852979357.
        39330            105918276577.
        39340            106121363463.
        39350            106280831655.
        39360            106359855677.
        39370            106597025906.
        39380            106752395942.
        39390            106808150009.
        39400            107027202976.
        39410            107185927251.
        39420            107262179952.
        39430            107496225387.
        39440            107648905201.
        39450            107722749841.
        39460            107943012637.
        39470            108070233457.
        39480            108175022149.
        39490            108422539267.
        39500            108528608692.
        39510            108637042455.
        39520            108880375739.
        39530            108950459508.
        39540            109096488636.
        39550            109353557130.
        39560            109413631990.
        39570            109563722808.
        39580            109801484373.
        39590            109848917908.
        39600            110018241455.
        39610            110273786492.
        39620            110326461901.
        39630            110492283713.
        39640            110714521585.
        39650            110769335245.
        39660            110949256381.
        39670            111185501970.
        39680            111239087682.
        39690            111430860658.
        39700            111632342731.
        39710            111676515880.
        39720            111898464862.
        39730            112104655933.
        39740            112147560573.
        39750            112381245832.
        39760            112556406407.
        39770            112596861515.
        39780            112832002367.
        39790            113020224608.
        39800            113089358918.
        39810            113320945226.
        39820            113466854176.
        39830            113545597660.
        39840            113773012852.
        39850            113936425133.
        39860            114034613881.
        39870            114252714724.
        39880            114386046585.
        39890            114493465439.
        39900            114722661874.
        39910            114847497164.
        39920            114984897450.
        39930            115211533038.
        39940            115310850025.
        39950            115437139912.
        39960            115669063070.
        39970            115770938422.
        39980            115936493775.
        39990            116153950373.
        40000            116247959354.
        40010            116402552917.
        40020            116592338211.
        40030            116718386503.
        40040            116908296186.
        40050            117069435396.
        40060            117194358885.
        40070            117378838409.
        40080            117523964750.
        40090            117667106153.
        40100            117878385472.
        40110            118006671690.
        40120            118140826651.
        40130            118352134563.
        40140            118464010299.
        40150            118602300374.
        40160            118851379179.
        40170            118961708631.
        40180            119089019000.
        40190            119320110052.
        40200            119414747326.
        40210            119574103290.
        40220            119808262165.
        40230            119902314567.
        40240            120075505924.
        40250            120275384792.
        40260            120350625506.
        40270            120563039144.
        40280            120766160063.
        40290            120845663357.
        40300            121062326759.
        40310            121239519744.
        40320            121307773523.
        40330            121539065904.
        40340            121732036405.
        40350            121805875957.
        40360            122035121391.
        40370            122209915548.
        40380            122271289299.
        40390            122518511818.
        40400            122696661833.
        40410            122772246118.
        40420            123028046321.
        40430            123170541991.
        40440            123244994869.
        40450            123508669711.
        40460            123647316434.
        40470            123757453356.
        40480            124026227175.
        40490            124119743620.
        40500            124230534523.
        40510            124500871080.
        40520            124615235357.
        40530            124741646288.
        40540            124999432403.
        40550            125102523645.
        40560            125229293559.
        40570            125473113936.
        40580            125591370843.
        40590            125745770018.
        40600            125980293893.
        40610            126074102324.
        40620            126237169324.
        40630            126453803920.
        40640            126554845944.
        40650            126764638283.
        40660            126972414035.
        40670            127040477714.
        40680            127258142433.
        40690            127441547040.
        40700            127526613340.
        40710            127783896592.
        40720            127951183414.
        40730            128023272509.
        40740            128262765616.
        40750            128434176916.
        40760            128521787522.
        40770            128776067296.
        40780            128940954965.
        40790            129041203122.
        40800            129264448368.
        40810            129411844007.
        40820            129533599204.
        40830            129789301523.
        40840            129917971712.
        40850            130043517936.
        40860            130290132238.
        40870            130385158381.
        40880            130543853719.
        40890            130816950825.
        40900            130894954580.
        40910            131061242215.
        40920            131310288152.
        40930            131373241481.
        40940            131564736208.
        40950            131824861234.
        40960            131896693167.
        40970            132087523702.
        40980            132310335568.
        40990            132386399981.
        41000            132590624699.
        41010            132818455140.
        41020            132910618810.
        41030            133116309298.
        41040            133320851120.
        41050            133394789942.
        41060            133628364192.
        41070            133832611051.
        41080            133915410413.
        41090            134150592771.
        41100            134334974540.
        41110            134405331280.
        41120            134654614656.
        41130            134841579462.
        41140            134947462625.
        41150            135187637584.
        41160            135334677546.
        41170            135452518415.
        41180            135687652583.
        41190            135843270402.
        41200            135991849003.
        41210            136210054575.
        41220            136344905251.
        41230            136501316100.
        41240            136716410477.
        41250            136851909053.
        41260            137034881677.
        41270            137251497203.
        41280            137365810971.
        41290            137535079577.
        41300            137752144034.
        41310            137876550368.
        41320            138074449282.
        41330            138289315255.
        41340            138395761764.
        41350            138588074153.
        41360            138770677219.
        41370            138915458043.
        41380            139138056946.
        41390            139290562729.
        41400            139433444470.
        41410            139662808153.
        41420            139789532013.
        41430            139955014701.
        41440            140198811478.
        41450            140317300202.
        41460            140483126753.
        41470            140716969947.
        41480            140820458047.
        41490            140994487382.
        41500            141259593026.
        41510            141364923543.
        41520            141524613010.
        41530            141771289865.
        41540            141868153954.
        41550            142049345392.
        41560            142308540785.
        41570            142399897444.
        41580            142598757077.
        41590            142818589498.
        41600            142896995377.
        41610            143133577793.
        41620            143358032702.
        41630            143430600562.
        41640            143685291755.
        41650            143874752188.
        41660            143943707423.
        41670            144203096072.
        41680            144407051343.
        41690            144489003456.
        41700            144746813254.
        41710            144928060861.
        41720            145004250575.
        41730            145272827820.
        41740            145463295978.
        41750            145551435134.
        41760            145824595442.
        41770            145982035471.
        41780            146065993382.
        41790            146355346397.
        41800            146509297830.
        41810            146626122064.
        41820            146913358228.
        41830            147023940966.
        41840            147144322969.
        41850            147438261044.
        41860            147555657598.
        41870            147707891567.
        41880            147981842536.
        41890            148094586476.
        41900            148240915081.
        41910            148501264806.
        41920            148626006691.
        41930            148806388682.
        41940            149045500814.
        41950            149161380374.
        41960            149337694584.
        41970            149564806730.
        41980            149688207953.
        41990            149911614205.
        42000            150128837491.
        42010            150217090760.
        42020            150445938099.
        42030            150647842636.
        42040            150752724781.
        42050            151018955020.
        42060            151200551147.
        42070            151294077653.
        42080            151549754421.
        42090            151723123399.
        42100            151838435138.
        42110            152103960094.
        42120            152275420454.
        42130            152403721717.
        42140            152634900134.
        42150            152788126402.
        42160            152951028705.
        42170            153201305032.
        42180            153347993955.
        42190            153504798575.
        42200            153744094335.
        42210            153861455266.
        42220            154050979086.
        42230            154314044768.
        42240            154417226786.
        42250            154608353442.
        42260            154854419624.
        42270            154942457516.
        42280            155159390439.
        42290            155414422537.
        42300            155506382498.
        42310            155728865947.
        42320            155946675885.
        42330            156046832476.
        42340            156275000137.
        42350            156496369688.
        42360            156618846997.
        42370            156846496655.
        42380            157035463860.
        42390            157151691087.
        42400            157398319539.
        42410            157598865409.
        42420            157720223360.
        42430            157965635483.
        42440            158143087515.
        42450            158257083099.
        42460            158511258044.
        42470            158701310189.
        42480            158840186908.
        42490            159090391722.
        42500            159234849396.
        42510            159391119017.
        42520            159633783144.
        42530            159788212510.
        42540            159977308199.
        42550            160204764687.
        42560            160335768357.
        42570            160532827606.
        42580            160749566382.
        42590            160889319277.
        42600            161116440814.
        42610            161326076380.
        42620            161448829031.
        42630            161657406527.
        42640            161870835441.
        42650            162006953176.
        42660            162246206433.
        42670            162451416565.
        42680            162571078187.
        42690            162794679011.
        42700            162985121070.
        42710            163134001541.
        42720            163392991556.
        42730            163545554282.
        42740            163701702187.
        42750            163961193996.
        42760            164086915596.
        42770            164262634693.
        42780            164549771847.
        42790            164660062641.
        42800            164842730375.
        42810            165104467843.
        42820            165201171116.
        42830            165401708842.
        42840            165690707663.
        42850            165792791281.
        42860            165978739790.
        42870            166243487302.
        42880            166339521009.
        42890            166549488983.
        42900            166826080941.
        42910            166924622318.
        42920            167139114915.
        42930            167382772370.
        42940            167465254341.
        42950            167719424685.
        42960            167960275832.
        42970            168043105375.
        42980            168314138774.
        42990            168523199137.
        43000            168594274243.
        43010            168880194668.
        43020            169097542658.
        43030            169195059226.
        43040            169472446735.
